ticket_id,description,category,priority,created_date
INC0002627,service not working. Error: 404. Please help,Hardware,Low,2025-07-12
INC0001536,WiFi connectivity issue - 0x80004005,Network,Medium,2025-07-12
INC0003432,webcam is malfunctioning. Hardware failure error: timeout - URGENT,Hardware,High,2025-07-12
INC0004370,Database query timeout on MySQL database,Database,High,2025-07-12
INC0003112,printer is keeps failing. Hardware failure error: 0x80004005,Hardware,Medium,2025-07-12
INC0002021,server unresponsive. Error: timeout,Network,High,2025-07-12
INC0002810,inventory DB database backup not working. Error: 0x80004005,Database,Low,2025-07-12
INC0000050,MySQL database backup keeps failing. Error: access denied,Database,High,2025-07-12
INC0002948,Application Teams unresponsive after software update,Software,Medium,2025-07-12
INC0002621,firewall connectivity issue - 0x80004005,Network,Medium,2025-07-12
INC0001766,router connectivity issue - 404,Network,High,2025-07-12
INC0001202,Physical issue with laptop - keeps failing,Hardware,Critical,2025-07-12
INC0001442,"Need replacement webcam, current hardware malfunctioning - URGENT",Hardware,Medium,2025-07-12
INC0002743,Outlook software crashes when running reports,Software,Low,2025-07-12
INC0004052,monitor not detected by system,Hardware,High,2025-07-12
INC0001972,Hardware device scanner showing connection refused,Hardware,Medium,2025-07-12
INC0001583,Teams software crashes when loading data,Software,High,2025-07-12
INC0004024,Cannot reset password for admin portal. Authentication 0x80004005,Security,Low,2025-07-12
INC0002966,Unable to access switch. Network timeout after 30 seconds,Network,High,2025-07-12
INC0001022,scanner is very slow. Hardware failure error: connection refused,Hardware,Medium,2025-07-12
INC0003197,Hardware device monitor showing null pointer,Hardware,Low,2025-07-12
INC0000993,Cannot install Zoom application. Error: connection refused,Software,Low,2025-07-12
INC0002591,cannot connect to firewall. getting 500 error,Network,Low,2025-07-12
INC0002785,reporting database database backup unresponsive. Error: null pointer,Database,Low,2025-07-12
INC0003580,Database query timeout on MySQL database,Database,Low,2025-07-12
INC0004213,Chrome browser software crashes when saving files,Software,High,2025-07-12
INC0001142,Hardware device monitor showing null pointer,Hardware,Medium,2025-07-12
INC0001565,Slow database query performance on SQL Server,Database,High,2025-07-12
INC0003146,Cannot connect to switch. Getting 0x80004005 error,Network,Medium,2025-07-12
INC0000880,Database connection pool exhausted for inventory DB,Database,Low,2025-07-12
INC0000545,Oracle database backup unresponsive. Error: access denied,Database,High,2025-07-12
INC0004994,account locked for corporate email. security breach detected,Security,High,2025-07-12
INC0001234,Account locked for security system. Security certificate expired,Security,High,2025-07-12
INC0004492,"Need replacement mouse, current hardware not working",Hardware,Low,2025-07-12
INC0001360,service very slow. error: 404. please help,Database,High,2025-07-12
INC0004102,Physical issue with scanner - very slow (affecting multiple users),Hardware,Low,2025-07-12
INC0003227,server keeps failing. Error: 0x80004005,Hardware,Medium,2025-07-12
INC0004442,printer not detected by system,Hardware,Medium,2025-07-12
INC0001446,VPN keeps failing when connecting to DNS server,Network,Medium,2025-07-12
INC0004466,Network outage affecting DNS server,Network,Low,2025-07-12
INC0002771,service keeps failing. Error: 500,Network,Medium,2025-07-12
INC0004765,Cannot connect to inventory DB database server. timeout,Database,Low,2025-07-12
INC0003405,Database query timeout on customer DB database,Database,High,2025-07-12
INC0003957,keyboard hardware malfunction - making unusual noise,Hardware,High,2025-07-12
INC0001710,Database corruption in MySQL table,Database,Medium,2025-07-12
INC0000173,Microsoft Office software license very slow,Software,Medium,2025-07-12
INC0001427,scanner hardware malfunction - making unusual noise,Hardware,Medium,2025-07-12
INC0001252,"Need replacement keyboard, current hardware keeps failing (affecting multiple users)",Hardware,Low,2025-07-12
INC0002816,wifi connectivity issue - timeout,Network,Medium,2025-07-12
INC0004613,Slack software license very slow,Software,Medium,2025-07-12
INC0001653,Software error in Outlook: 500,Software,Low,2025-07-12
INC0002144,Security vulnerability detected in admin portal,Security,Low,2025-07-12
INC0004891,Cannot connect to WiFi. Getting access denied error,Network,Medium,2025-07-12
INC0003304,service malfunctioning. error: access denied,Security,Medium,2025-07-12
INC0003046,Unable to access firewall. Network timeout after 30 seconds,Network,High,2025-07-12
INC0003669,Unauthorized access attempt to user account - security breach,Security,Medium,2025-07-12
INC0001178,Zoom software license very slow,Software,High,2025-07-12
INC0001415,Slow database query performance on MySQL,Database,Medium,2025-07-12
INC0004438,Teams software license unresponsive - high priority,Software,High,2025-07-12
INC0003615,Cannot connect to MySQL database server. 500,Database,Medium,2025-07-12
INC0001013,Outlook software license not working,Software,Medium,2025-07-12
INC0000578,adobe reader software license very slow,Software,High,2025-07-12
INC0003224,Unauthorized access attempt to Active Directory - security breach,Security,Medium,2025-07-12
INC0004458,Adobe Reader software license keeps failing,Software,High,2025-07-12
INC0004366,Cannot connect to firewall. Getting 404 error,Network,Medium,2025-07-12
INC0000316,Network outage affecting firewall,Network,High,2025-07-12
INC0001225,Slow database query performance on Oracle,Database,Medium,2025-07-12
INC0004927,printer hardware malfunction - making unusual noise,Hardware,Medium,2025-07-12
INC0002457,laptop not detected by system,Hardware,Low,2025-07-12
INC0000899,Security alert: authentication failure on Active Directory,Security,Medium,2025-07-12
INC0003954,Unauthorized access attempt to Active Directory - security breach,Security,Low,2025-07-12
INC0004816,router connectivity issue - access denied,Network,High,2025-07-12
INC0002215,Database query timeout on inventory DB database,Database,High,2025-07-12
INC0003075,Slow database query performance on reporting database,Database,High,2025-07-12
INC0002633,Microsoft Office software performance is unresponsive,Software,Low,2025-07-12
INC0000469,Unauthorized access attempt to admin portal - security breach - high priority,Security,Low,2025-07-12
INC0004799,Security vulnerability detected in corporate email,Security,Medium,2025-07-12
INC0002609,Security vulnerability detected in user account,Security,High,2025-07-12
INC0004151,Network outage affecting firewall,Network,Low,2025-07-12
INC0003452,Hardware device scanner showing 0x80004005,Hardware,Medium,2025-07-12
INC0002610,Cannot connect to inventory DB database server. 404,Database,Medium,2025-07-12
INC0003054,Permission denied accessing security system - security restriction,Security,High,2025-07-12
INC0002297,Physical issue with laptop - malfunctioning,Hardware,Low,2025-07-12
INC0004088,Cannot install Teams application. Error: connection refused,Software,Low,2025-07-12
INC0001157,"Need replacement monitor, current hardware keeps failing",Hardware,Medium,2025-07-12
INC0002908,Cannot install Slack application. Error: null pointer,Software,Critical,2025-07-12
INC0002830,Slow database query performance on customer DB,Database,High,2025-07-12
INC0004010,Cannot connect to reporting database database server. timeout,Database,Medium,2025-07-12
INC0004510,server very slow. Error: 404,Database,Medium,2025-07-12
INC0003035,Slow database query performance on customer DB,Database,Low,2025-07-12
INC0004978,Application Adobe Reader not working after software update,Software,Low,2025-07-12
INC0000730,Database connection pool exhausted for reporting database,Database,Low,2025-07-12
INC0003572,Hardware device webcam showing 500 - high priority,Hardware,Medium,2025-07-12
INC0003814,Account locked for admin portal. Security authentication failure,Security,Low,2025-07-12
INC0001591,Cannot connect to VPN. Getting 500 error (affecting multiple users),Network,Low,2025-07-12
INC0004925,customer db database backup unresponsive. error: connection refused - high priority,Database,High,2025-07-12
INC0003416,Unable to access WiFi. Network timeout after 120 seconds,Network,High,2025-07-12
INC0003974,account locked for active directory. security certificate expired,Security,Low,2025-07-12
INC0001531,Network outage affecting VPN,Network,Low,2025-07-12
INC0002839,account locked for admin portal. security authentication failure (affecting multiple users),Security,Medium,2025-07-12
INC0002961,Cannot connect to WiFi. Getting 500 error,Network,Medium,2025-07-12
INC0002597,monitor not detected by system,Hardware,Low,2025-07-12
INC0001706,VPN malfunctioning when connecting to WiFi,Network,Low,2025-07-12
INC0000131,VPN keeps failing when connecting to router,Network,Low,2025-07-12
INC0002628,Application Teams very slow after software update,Software,High,2025-07-12
INC0003664,Cannot reset password for user account. Authentication connection refused,Security,Medium,2025-07-12
INC0001691,Unable to access router. Network timeout after 30 seconds,Network,High,2025-07-12
INC0004774,Unauthorized access attempt to security system - security breach,Security,Medium,2025-07-12
INC0000383,Application Slack unresponsive after software update,Software,Medium,2025-07-12
INC0003382,laptop hardware malfunction - making unusual noise,Hardware,Low,2025-07-12
INC0004768,Application Slack malfunctioning after software update,Software,High,2025-07-12
INC0002905,Cannot connect to Oracle database server. 500 (affecting multiple users),Database,Low,2025-07-12
INC0002971,router connectivity issue - 500,Network,Critical,2025-07-12
INC0000830,inventory DB database backup keeps failing. Error: 0x80004005,Database,Medium,2025-07-12
INC0004949,Permission denied accessing Active Directory - security restriction (affecting multiple users),Security,Medium,2025-07-12
INC0003284,Security alert: certificate expired on Active Directory,Security,Low,2025-07-12
INC0003212,Hardware device monitor showing connection refused,Hardware,Medium,2025-07-12
INC0000908,Software error in Zoom: 404,Software,Low,2025-07-12
INC0001867,scanner hardware malfunction - making unusual noise,Hardware,Critical,2025-07-12
INC0001126,Unable to access DNS server. Network timeout after 30 seconds,Network,High,2025-07-12
INC0002928,Slack software license not working,Software,Low,2025-07-12
INC0001237,Hardware device mouse showing null pointer,Hardware,Critical,2025-07-12
INC0000176,Network outage affecting WiFi - high priority,Network,Medium,2025-07-12
INC0004437,monitor hardware malfunction - making unusual noise,Hardware,Medium,2025-07-12
INC0002999,Security vulnerability detected in user account,Security,Medium,2025-07-12
INC0003586,service unresponsive. Error: null pointer,Network,Medium,2025-07-12
